zip,type,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,country
65037,STANDARD,Gravois Mills,Laurie,,MO,Morgan County,America/Chicago,"573,314",US
65038,PO BOX,Laurie,Gravois Mills,,MO,Morgan County,America/Chicago,573,US
65039,STANDARD,Hartsburg,,Wilton,MO,Boone County,America/Chicago,573,US
65040,STANDARD,Henley,,Hickory Hill,MO,Cole County,America/Chicago,573,US
65041,STANDARD,Hermann,Mckittrick,"Case, Swiss",MO,Gasconade County,America/Chicago,"573,636",US
65042,PO BOX,High Point,California,,MO,Moniteau County,America/Chicago,660,US
65043,STANDARD,Holts Summit,,"Lake Mykee Town, Wainwright",MO,Callaway County,America/Chicago,573,US
65046,STANDARD,Jamestown,,"Cedron, Lupus, Sandy Hook",MO,Moniteau County,America/Chicago,660,US
65047,STANDARD,Kaiser,,,MO,Miller County,America/Chicago,573,US
65048,STANDARD,Koeltztown,,,MO,Osage County,America/Chicago,573,US
65049,STANDARD,Lake Ozark,"Four Seasons, Village Of Four Seasons, Vlg Of 4 Ssns",,MO,Camden County,America/Chicago,573,US
65050,STANDARD,Latham,,,MO,Moniteau County,America/Chicago,660,US
65051,STANDARD,Linn,,,MO,Osage County,America/Chicago,573,US
65052,STANDARD,Linn Creek,,Hugo,MO,Camden County,America/Chicago,573,US
65053,STANDARD,Lohman,,,MO,Cole County,America/Chicago,573,US
65054,STANDARD,Loose Creek,,,MO,Osage County,America/Chicago,573,US
65055,PO BOX,Mc Girk,,,MO,Moniteau County,America/Chicago,,US
65058,STANDARD,Meta,,"Babbtown, Vancleve",MO,Maries County,America/Chicago,573,US
65059,STANDARD,Mokane,,,MO,Callaway County,America/Chicago,573,US
65061,STANDARD,Morrison,Gasconade,"Fredericksburg, Hope, Pershing",MO,Osage County,America/Chicago,573,US
65062,STANDARD,Mount Sterling,"Bland, Mt Sterling",,MO,Gasconade County,America/Chicago,573,US
65063,STANDARD,New Bloomfield,New Bloomfld,"Dixie, Guthrie",MO,Callaway County,America/Chicago,573,US
65064,STANDARD,Olean,,,MO,Miller County,America/Chicago,573,US
65065,STANDARD,Osage Beach,,,MO,Camden County,America/Chicago,573,US
65066,STANDARD,Owensville,,"Bem, Brush Creek, Drake, Old Woollam",MO,Gasconade County,America/Chicago,573,US
65067,STANDARD,Portland,,Readsville,MO,Callaway County,America/Chicago,573,US
65068,STANDARD,Prairie Home,,Gouch Mill,MO,Cooper County,America/Chicago,660,US
65069,STANDARD,Rhineland,,"Americus, Bluffton, Starkenburg",MO,Montgomery County,America/Chicago,573,US
65072,STANDARD,Rocky Mount,Eldon,,MO,Morgan County,America/Chicago,573,US
65074,STANDARD,Russellville,,Enon,MO,Cole County,America/Chicago,"573,660",US
65075,STANDARD,Saint Elizabeth,St Elizabeth,,MO,Miller County,America/Chicago,573,US
65076,STANDARD,Saint Thomas,,,MO,Cole County,America/Chicago,573,US
65077,STANDARD,Steedman,,Reform,MO,Callaway County,America/Chicago,573,US
65078,STANDARD,Stover,,,MO,Morgan County,America/Chicago,"573,660",US
65079,STANDARD,Sunrise Beach,,,MO,Camden County,America/Chicago,573,US
65080,STANDARD,Tebbetts,,,MO,Callaway County,America/Chicago,573,US
65081,STANDARD,Tipton,,,MO,Moniteau County,America/Chicago,660,US
65082,STANDARD,Tuscumbia,,Equality,MO,Miller County,America/Chicago,573,US
65083,STANDARD,Ulman,,,MO,Miller County,America/Chicago,573,US
65084,STANDARD,Versailles,,"Glensted, Marvin",MO,Morgan County,America/Chicago,"573,660",US
65085,STANDARD,Westphalia,,"Babbtown, Folk",MO,Osage County,America/Chicago,573,US
65101,STANDARD,Jefferson City,"Cedar City, Jefferson Cty","Honey Creek, Osage Bend, Osage Bluff, Osage City, Schubert, Taos, Wardsville",MO,Cole County,America/Chicago,573,US
65102,PO BOX,Jefferson City,Jefferson Cty,,MO,Cole County,America/Chicago,573,US
65103,UNIQUE,Jefferson City,Jefferson Cty,Div Of Family Services,MO,Cole County,America/Chicago,573,US
65104,UNIQUE,Jefferson City,Jefferson Cty,Div Of Employment Sec,MO,Cole County,America/Chicago,573,US
65105,UNIQUE,Jefferson City,Jefferson Cty,Mo Dept Of Revenue,MO,Cole County,America/Chicago,573,US
65106,UNIQUE,Jefferson City,Jefferson Cty,Income Tax Refund,MO,Cole County,America/Chicago,573,US
65107,UNIQUE,Jefferson City,Jefferson Cty,Div Of Income Tax Due,MO,Cole County,America/Chicago,573,US
65108,UNIQUE,Jefferson City,Jefferson Cty,Div Of Witholding Tax,MO,Cole County,America/Chicago,573,US
65109,STANDARD,Jefferson City,Jefferson Cty,"Brazito, Elston, Saint Martins",MO,Cole County,America/Chicago,"573,314",US
65110,PO BOX,Jefferson City,Jefferson Cty,,MO,Cole County,America/Chicago,573,US
65111,UNIQUE,Jefferson City,Jefferson Cty,Scholastics Inc,MO,Cole County,America/Chicago,573,US
65201,STANDARD,Columbia,,"Deer Park, Elkhurst, Harg, Pierpont",MO,Boone County,America/Chicago,"573,314",US
65202,STANDARD,Columbia,,"Hinton, Lindbergh, Midway, Murry, Prathersville, Shaw, Stephens",MO,Boone County,America/Chicago,573,US
65203,STANDARD,Columbia,,"Easley, Huntsdale, Mcbaine, Sapp",MO,Boone County,America/Chicago,573,US
65205,PO BOX,Columbia,,,MO,Boone County,America/Chicago,573,US
65211,UNIQUE,Columbia,,University Of Missouri,MO,Boone County,America/Chicago,573,US
65212,UNIQUE,Columbia,,Umc Hospital Clinics,MO,Boone County,America/Chicago,573,US
65215,UNIQUE,Columbia,,Stephens College,MO,Boone County,America/Chicago,573,US
65216,UNIQUE,Columbia,,Columbia College,MO,Boone County,America/Chicago,573,US
65217,UNIQUE,Columbia,,State Farm Ins,MO,Boone County,America/Chicago,573,US
65218,UNIQUE,Columbia,,Shelter Insurance,MO,Boone County,America/Chicago,573,US
65230,STANDARD,Armstrong,,Roanoke,MO,Howard County,America/Chicago,660,US
65231,STANDARD,Auxvasse,,"Bachelor, Hatton",MO,Callaway County,America/Chicago,573,US
65232,STANDARD,Benton City,,,MO,Audrain County,America/Chicago,573,US
65233,STANDARD,Boonville,,"Billingsville, Clarks Fork, Gooch Mill, Lamine, Overton, Speed, Windsor Place",MO,Cooper County,America/Chicago,"660,816",US
65236,STANDARD,Brunswick,,Indian Grove,MO,Chariton County,America/Chicago,660,US
65237,STANDARD,Bunceton,,"Cotton, Lone Elm, Pisgah",MO,Cooper County,America/Chicago,660,US
65239,STANDARD,Cairo,,,MO,Randolph County,America/Chicago,660,US
65240,STANDARD,Centralia,,Rowena,MO,Boone County,America/Chicago,573,US
65243,STANDARD,Clark,,Rucker,MO,Randolph County,America/Chicago,"573,660",US
65244,STANDARD,Clifton Hill,,Thomas Hill,MO,Randolph County,America/Chicago,660,US
65246,STANDARD,Dalton,,,MO,Chariton County,America/Chicago,660,US
65247,STANDARD,Excello,,"Ardmore, College Mound, Woodville",MO,Macon County,America/Chicago,660,US
65248,STANDARD,Fayette,,,MO,Howard County,America/Chicago,660,US
65250,STANDARD,Franklin,,"Boonesboro, Petersburg",MO,Howard County,America/Chicago,660,US
65251,STANDARD,Fulton,,"Calwood, Carrington, Millersburg",MO,Callaway County,America/Chicago,573,US
65254,STANDARD,Glasgow,,,MO,Howard County,America/Chicago,660,US
65255,STANDARD,Hallsville,,,MO,Boone County,America/Chicago,573,US
65256,STANDARD,Harrisburg,,Woodlandville,MO,Boone County,America/Chicago,573,US
65257,STANDARD,Higbee,,Yates,MO,Randolph County,America/Chicago,660,US
65258,STANDARD,Holliday,,,MO,Monroe County,America/Chicago,660,US
65259,STANDARD,Huntsville,,Darksville,MO,Randolph County,America/Chicago,660,US
65260,STANDARD,Jacksonville,,,MO,Randolph County,America/Chicago,660,US
65261,STANDARD,Keytesville,,Musselfork,MO,Chariton County,America/Chicago,660,US
65262,STANDARD,Kingdom City,,,MO,Callaway County,America/Chicago,573,US
65263,STANDARD,Madison,,"Ash, Middle Grove, Woodlawn",MO,Monroe County,America/Chicago,660,US
65264,STANDARD,Martinsburg,,,MO,Audrain County,America/Chicago,573,US
65265,STANDARD,Mexico,,"Riversville, Vandiver, Vandiver Village",MO,Audrain County,America/Chicago,573,US
65270,STANDARD,Moberly,,Urbandale,MO,Randolph County,America/Chicago,660,US
65274,STANDARD,New Franklin,,Estill,MO,Howard County,America/Chicago,"660,573",US
65275,STANDARD,Paris,,"Goss, Granville, Strother",MO,Monroe County,America/Chicago,"660,573",US
65276,STANDARD,Pilot Grove,,,MO,Cooper County,America/Chicago,660,US
65278,PO BOX,Renick,,,MO,Randolph County,America/Chicago,,US
65279,STANDARD,Rocheport,,Woodlinville,MO,Boone County,America/Chicago,573,US
65280,STANDARD,Rush Hill,,,MO,Audrain County,America/Chicago,573,US
65281,STANDARD,Salisbury,,"Bynumville, Forest Green, Prairie Hill",MO,Chariton County,America/Chicago,660,US
65282,STANDARD,Santa Fe,,,MO,Monroe County,America/Chicago,573,US
65283,STANDARD,Stoutsville,Florida,,MO,Monroe County,America/Chicago,"573,660",US
65284,STANDARD,Sturgeon,,Riggs,MO,Boone County,America/Chicago,573,US
65285,STANDARD,Thompson,,,MO,Audrain County,America/Chicago,573,US
65286,STANDARD,Triplett,,Snyder,MO,Chariton County,America/Chicago,660,US
65287,STANDARD,Wooldridge,,,MO,Cooper County,America/Chicago,660,US
65299,STANDARD,Columbia,,,MO,Boone County,America/Chicago,573,US
65301,STANDARD,Sedalia,,"Dresden, Georgetown, Longwood, Springfork",MO,Pettis County,America/Chicago,"660,816",US
65302,PO BOX,Sedalia,,,MO,Pettis County,America/Chicago,"816,660",US
65305,STANDARD,Whiteman Air Force Base,Whiteman Afb,Knob Noster,MO,Johnson County,America/Chicago,660,US
65320,PO BOX,Arrow Rock,,,MO,Saline County,America/Chicago,660,US
65321,STANDARD,Blackburn,,Elmwood,MO,Saline County,America/Chicago,660,US
65322,STANDARD,Blackwater,,,MO,Cooper County,America/Chicago,660,US
65323,STANDARD,Calhoun,,,MO,Henry County,America/Chicago,660,US
65324,STANDARD,Climax Springs,Climax Sprgs,,MO,Camden County,America/Chicago,573,US
65325,STANDARD,Cole Camp,,Mount Hulda,MO,Benton County,America/Chicago,660,US
65326,STANDARD,Edwards,,"Hastain, Sagrada",MO,Benton County,America/Chicago,"573,417,660",US
65327,PO BOX,Emma,,,MO,Lafayette County,America/Chicago,660,US
65329,STANDARD,Florence,,,MO,Morgan County,America/Chicago,660,US
65330,STANDARD,Gilliam,,,MO,Saline County,America/Chicago,660,US
65332,STANDARD,Green Ridge,,,MO,Pettis County,America/Chicago,660,US
65333,STANDARD,Houstonia,,,MO,Pettis County,America/Chicago,660,US
65334,STANDARD,Hughesville,,Longwood,MO,Pettis County,America/Chicago,660,US
65335,STANDARD,Ionia,,,MO,Benton County,America/Chicago,660,US
65336,STANDARD,Knob Noster,,"Montserrat, Valley City",MO,Johnson County,America/Chicago,660,US
65337,STANDARD,La Monte,,,MO,Pettis County,America/Chicago,660,US
65338,STANDARD,Lincoln,,"Lakeview Heights, Palopinto",MO,Benton County,America/Chicago,660,US
65339,STANDARD,Malta Bend,Grand Pass,,MO,Saline County,America/Chicago,660,US
65340,STANDARD,Marshall,Napton,Marshall Junction,MO,Saline County,America/Chicago,660,US
65344,STANDARD,Miami,,,MO,Saline County,America/Chicago,660,US
65345,STANDARD,Mora,,,MO,Benton County,America/Chicago,660,US
65347,STANDARD,Nelson,,,MO,Saline County,America/Chicago,660,US
65348,STANDARD,Otterville,,,MO,Cooper County,America/Chicago,660,US
65349,STANDARD,Slater,,"Saline City, Sharon",MO,Saline County,America/Chicago,"660,816",US
65350,STANDARD,Smithton,,"Bahner, Beaman",MO,Pettis County,America/Chicago,660,US
65351,STANDARD,Sweet Springs,,"Cretcher, Dunksburg, Salt Pond",MO,Saline County,America/Chicago,660,US
65354,STANDARD,Syracuse,,,MO,Morgan County,America/Chicago,660,US
65355,STANDARD,Warsaw,,"Fristoe, Old Fredonia, Racket, Whitakerville, Wisdom",MO,Benton County,America/Chicago,"660,417",US
65360,STANDARD,Windsor,,,MO,Henry County,America/Chicago,660,US
65401,STANDARD,Rolla,Lecoma,,MO,Phelps County,America/Chicago,573,US
65402,PO BOX,Rolla,,,MO,Phelps County,America/Chicago,573,US
65409,UNIQUE,Rolla,,Missouri S & T,MO,Phelps County,America/Chicago,314,US
65436,STANDARD,Beulah,,,MO,Phelps County,America/Chicago,573,US
65438,STANDARD,Birch Tree,Teresita,Thomasville,MO,Shannon County,America/Chicago,"573,417",US
65439,STANDARD,Bixby,,,MO,Iron County,America/Chicago,573,US
65440,STANDARD,Boss,,,MO,Dent County,America/Chicago,573,US
65441,STANDARD,Bourbon,,,MO,Crawford County,America/Chicago,573,US
65443,STANDARD,Brinktown,,,MO,Maries County,America/Chicago,573,US
65444,STANDARD,Bucyrus,Bendavis,Ellis Prairie,MO,Texas County,America/Chicago,417,US
65446,STANDARD,Cherryville,,,MO,Crawford County,America/Chicago,573,US
65449,STANDARD,Cook Sta,,,MO,Crawford County,America/Chicago,573,US
65452,STANDARD,Crocker,,,MO,Pulaski County,America/Chicago,573,US
65453,STANDARD,Cuba,,,MO,Crawford County,America/Chicago,573,US
65456,STANDARD,Davisville,,,MO,Crawford County,America/Chicago,573,US
65457,STANDARD,Devils Elbow,,,MO,Pulaski County,America/Chicago,573,US
65459,STANDARD,Dixon,,Hayden,MO,Pulaski County,America/Chicago,573,US
65461,STANDARD,Duke,,Newburg,MO,Phelps County,America/Chicago,573,US
65462,STANDARD,Edgar Springs,,,MO,Phelps County,America/Chicago,573,US
65463,STANDARD,Eldridge,,,MO,Laclede County,America/Chicago,417,US
65464,STANDARD,Elk Creek,,"Grogan, Tyrone",MO,Texas County,America/Chicago,417,US
65466,STANDARD,Eminence,,"Alley Springs, Ink, Owls Bend, Round Spring, West Eminence",MO,Shannon County,America/Chicago,573,US
65468,STANDARD,Eunice,,,MO,Texas County,America/Chicago,417,US
65470,STANDARD,Falcon,,Nebo,MO,Laclede County,America/Chicago,417,US
65473,STANDARD,Fort Leonard Wood,Ft Leonard Wd,,MO,Pulaski County,America/Chicago,"314,573",US
65479,STANDARD,Hartshorn,,,MO,Texas County,America/Chicago,417,US
65483,STANDARD,Houston,,"Clara, Simmons, Tyrone",MO,Texas County,America/Chicago,417,US
65484,STANDARD,Huggins,,,MO,Texas County,America/Chicago,,US
65486,STANDARD,Iberia,,,MO,Miller County,America/Chicago,573,US
65501,STANDARD,Jadwin,,,MO,Dent County,America/Chicago,573,US
65529,STANDARD,Jerome,,,MO,Phelps County,America/Chicago,573,US
65532,PO BOX,Lake Spring,,,MO,Dent County,America/Chicago,573,US
65534,STANDARD,Laquey,,,MO,Pulaski County,America/Chicago,"573,417",US
65535,STANDARD,Leasburg,,,MO,Crawford County,America/Chicago,573,US
65536,STANDARD,Lebanon,,,MO,Laclede County,America/Chicago,417,US
65541,STANDARD,Lenox,,,MO,Dent County,America/Chicago,573,US
65542,STANDARD,Licking,,,MO,Texas County,America/Chicago,573,US
65543,STANDARD,Lynchburg,,,MO,Laclede County,America/Chicago,417,US
65546,PO BOX,Montier,,,MO,Shannon County,America/Chicago,573,US
65548,STANDARD,Mountain View,,,MO,Howell County,America/Chicago,"417,573",US
65550,STANDARD,Newburg,,Big Piney,MO,Phelps County,America/Chicago,"573,417",US
65552,STANDARD,Plato,,"Evening Shade, Palace",MO,Texas County,America/Chicago,417,US
65555,STANDARD,Raymondville,,,MO,Texas County,America/Chicago,"417,573",US
65556,STANDARD,Richland,Swedeborg,,MO,Pulaski County,America/Chicago,"573,417",US
65557,STANDARD,Roby,,,MO,Texas County,America/Chicago,417,US
65559,STANDARD,Saint James,,"High Gate, Rosati, Safe",MO,Phelps County,America/Chicago,573,US
65560,STANDARD,Salem,,"Doss, Gladden, Maples, Shannondale, Sligo, Timber",MO,Dent County,America/Chicago,573,US
65564,STANDARD,Solo,,,MO,Texas County,America/Chicago,,US
65565,STANDARD,Steelville,"Berryman, Courtois",,MO,Crawford County,America/Chicago,573,US
65566,STANDARD,Viburnum,Steelville,,MO,Iron County,America/Chicago,573,US
65567,STANDARD,Stoutland,,,MO,Camden County,America/Chicago,"417,573",US
65570,STANDARD,Success,,,MO,Texas County,America/Chicago,417,US
65571,STANDARD,Summersville,,,MO,Texas County,America/Chicago,417,US
65580,STANDARD,Vichy,,,MO,Maries County,America/Chicago,573,US
65582,STANDARD,Vienna,,,MO,Maries County,America/Chicago,573,US
65583,STANDARD,Waynesville,,Buckhorn,MO,Pulaski County,America/Chicago,573,US
65584,STANDARD,Saint Robert,,"Saint Roberts, St Robert, St Roberts",MO,Pulaski County,America/Chicago,573,US
65586,PO BOX,Wesco,,,MO,Crawford County,America/Chicago,573,US
65588,STANDARD,Winona,,,MO,Shannon County,America/Chicago,573,US
65589,STANDARD,Yukon,,,MO,Texas County,America/Chicago,417,US
65590,STANDARD,Long Lane,,Cedar Ridge,MO,Dallas County,America/Chicago,417,US
65591,STANDARD,Montreal,,,MO,Camden County,America/Chicago,"573,417",US
65601,STANDARD,Aldrich,,,MO,Polk County,America/Chicago,417,US
65603,STANDARD,Arcola,,,MO,Dade County,America/Chicago,417,US
65604,STANDARD,Ash Grove,,,MO,Greene County,America/Chicago,417,US
65605,STANDARD,Aurora,Jenkins,,MO,Lawrence County,America/Chicago,417,US
65606,STANDARD,Alton,,,MO,Oregon County,America/Chicago,417,US
65607,PO BOX,Caplinger Mills,Caplinger Mls,,MO,Cedar County,America/Chicago,417,US
65608,STANDARD,Ava,,,MO,Douglas County,America/Chicago,417,US
65609,STANDARD,Bakersfield,,,MO,Ozark County,America/Chicago,417,US
65610,STANDARD,Billings,,"Browns Spring, Union City",MO,Christian County,America/Chicago,417,US
65611,STANDARD,Blue Eye,,,MO,Stone County,America/Chicago,417,US
65612,STANDARD,Bois D Arc,,,MO,Greene County,America/Chicago,417,US
65613,STANDARD,Bolivar,"Cherkee Hmstd, Cherokee Homestead Village",Slagle,MO,Polk County,America/Chicago,417,US
65614,STANDARD,Bradleyville,,,MO,Taney County,America/Chicago,417,US
65615,PO BOX,Branson,,,MO,Taney County,America/Chicago,417,US
65616,STANDARD,Branson,"Marvel Cav Pk, Marvel Cave Park","Bull Creek Village, Gretna, Silver Dollar City",MO,Taney County,America/Chicago,417,US
65617,STANDARD,Brighton,,,MO,Polk County,America/Chicago,417,US
65618,STANDARD,Brixey,,,MO,Ozark County,America/Chicago,417,US
65619,STANDARD,Brookline,"Battlefield, Brookline Sta",,MO,Greene County,America/Chicago,417,US
65620,STANDARD,Bruner,,,MO,Christian County,America/Chicago,417,US
65622,STANDARD,Buffalo,,,MO,Dallas County,America/Chicago,417,US
65623,PO BOX,Butterfield,Cassville,,MO,Barry County,America/Chicago,417,US
65624,STANDARD,Cape Fair,Galena,,MO,Stone County,America/Chicago,417,US
65625,STANDARD,Cassville,Butterfield,,MO,Barry County,America/Chicago,417,US
65626,STANDARD,Caulfield,,,MO,Howell County,America/Chicago,417,US
65627,STANDARD,Cedarcreek,,,MO,Taney County,America/Chicago,417,US
65629,STANDARD,Chadwick,,,MO,Christian County,America/Chicago,417,US
65630,STANDARD,Chestnutridge,Saddlebrooke,,MO,Christian County,America/Chicago,417,US
65631,STANDARD,Clever,,,MO,Christian County,America/Chicago,417,US
65632,STANDARD,Conway,,,MO,Laclede County,America/Chicago,417,US
65633,STANDARD,Crane,,,MO,Stone County,America/Chicago,417,US
65634,STANDARD,Cross Timbers,,,MO,Hickory County,America/Chicago,417,US
65635,STANDARD,Dadeville,,,MO,Dade County,America/Chicago,417,US
65636,PO BOX,Diggins,,,MO,Webster County,America/Chicago,417,US
65637,STANDARD,Dora,,,MO,Ozark County,America/Chicago,417,US
65638,STANDARD,Drury,,,MO,Douglas County,America/Chicago,417,US
65640,STANDARD,Dunnegan,,,MO,Polk County,America/Chicago,417,US
65641,STANDARD,Eagle Rock,,,MO,Barry County,America/Chicago,417,US
65644,STANDARD,Elkland,,,MO,Webster County,America/Chicago,417,US
65645,PO BOX,Eudora,Morrisville,,MO,Polk County,America/Chicago,417,US
65646,STANDARD,Everton,,,MO,Dade County,America/Chicago,417,US
65647,STANDARD,Exeter,,,MO,Barry County,America/Chicago,417,US
65648,STANDARD,Fair Grove,,,MO,Greene County,America/Chicago,417,US
65649,STANDARD,Fair Play,,,MO,Cedar County,America/Chicago,417,US
65650,STANDARD,Flemington,,,MO,Polk County,America/Chicago,417,US
65652,STANDARD,Fordland,,,MO,Webster County,America/Chicago,417,US
65653,STANDARD,Forsyth,,,MO,Taney County,America/Chicago,417,US
65654,PO BOX,Freistatt,,,MO,Lawrence County,America/Chicago,417,US
65655,STANDARD,Gainesville,,,MO,Ozark County,America/Chicago,417,US
65656,STANDARD,Galena,,,MO,Stone County,America/Chicago,417,US
65657,STANDARD,Garrison,,,MO,Christian County,America/Chicago,417,US
65658,STANDARD,Golden,,,MO,Barry County,America/Chicago,417,US
65660,STANDARD,Graff,,,MO,Wright County,America/Chicago,417,US
65661,STANDARD,Greenfield,,,MO,Dade County,America/Chicago,417,US
65662,STANDARD,Grovespring,,,MO,Wright County,America/Chicago,417,US
65663,STANDARD,Half Way,Goodson,,MO,Polk County,America/Chicago,417,US
